#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1797	2305	8	N	N	2	*	*,1797,*
contig_3171	2305	11	N	N	2	*	*,3171,*
contig_3500	2305	14	N	N	3	*	*,3500,*
contig_5696	2305	4	N	N	1	*	*,5696,*
contig_5725	2305	6	N	N	1	*	*,5725,*
contig_2715	2304	6	N	N	1	*	*,2715,*
contig_4886	2304	16	N	N	3	*	*,4886,*
contig_5619	2304	13	N	N	2	*	*,5619,*
contig_3481	2303	6	N	N	1	*	*,3481,*
contig_3902	2303	7	N	N	1	*	*,3902,*
contig_4265	2303	7	N	N	1	*	*,4265,*
contig_6867	2303	17	N	N	1	*	*,6867,*
contig_1551	2302	15	N	N	3	*	*,1551,*
contig_2933	2302	3	N	N	1	*	*,2933,*
contig_3464	2302	7	N	N	1	*	*,3464,*
contig_2602	2301	9	N	N	2	*	*,2602,*
contig_3240	2301	11	N	N	2	*	*,3240,*
contig_7287	2301	9	N	N	1	*	*,7287,*
contig_1888	2300	7	N	N	1	*	*,1888,*
contig_2175	2300	4	N	N	1	*	*,2175,*
contig_3068	2300	6	N	N	1	*	*,3068,*
contig_3342	2300	13	N	N	2	*	*,3342,*
contig_4576	2300	16	N	N	2	*	*,4576,*
contig_493	2300	5	N	N	1	*	*,493,*
contig_657	2300	5	N	N	1	*	*,657,*
contig_845	2300	7	N	N	1	*	*,845,*
contig_3706	2299	3	N	N	1	*	*,3706,*
contig_7599	2299	4	N	N	1	*	*,7599,*
contig_2530	2298	4	N	N	1	*	*,2530,*
contig_6193	2298	6	N	N	1	*	*,6193,*
contig_1121	2297	3	N	N	1	*	*,1121,*
contig_2954	2297	9	N	N	1	*	*,2954,*
contig_4077	2297	7	N	N	1	*	*,4077,*
contig_1372	2296	5	N	N	1	*	*,1372,*
contig_2003	2296	9	N	N	2	*	*,2003,*
contig_6019	2296	8	N	N	2	*	*,6019,*
contig_6326	2296	4	N	N	1	*	*,6326,*
contig_3476	2295	3	N	N	1	*	*,3476,*
contig_3960	2295	5	N	N	1	*	*,3960,*
contig_4036	2295	4	N	N	1	*	*,4036,*
contig_4229	2295	6	N	N	1	*	*,4229,*
contig_4874	2295	5	N	N	1	*	*,4874,*
contig_671	2295	4	N	N	1	*	*,671,*
contig_7274	2295	13	N	N	1	*	*,7274,*
contig_7364	2294	9	N	N	1	*	*,7364,*
contig_3272	2293	4	N	N	1	*	*,3272,*
contig_3527	2293	4	N	N	1	*	*,3527,*
contig_4504	2293	4	N	N	1	*	*,4504,*
contig_5828	2293	3	N	N	1	*	*,5828,*
contig_6357	2293	6	N	N	1	*	*,6357,*
contig_1488	2292	3	N	N	1	*	*,1488,*
contig_2911	2292	3	N	N	1	*	*,2911,*
contig_5476	2292	3	N	N	1	*	*,5476,*
contig_88	2292	4	N	N	1	*	*,88,*
contig_1533	2291	6	N	N	1	*	*,1533,*
contig_3800	2291	8	N	N	1	*	*,3800,*
contig_4926	2291	19	N	N	3	*	*,4926,*
contig_5754	2290	3	N	N	1	*	*,5754,*
contig_3124	2289	4	N	N	1	*	*,3124,*
contig_3765	2289	4	N	N	1	*	*,3765,*
contig_5017	2289	6	N	N	1	*	*,5017,*
contig_5734	2289	7	N	N	1	*	*,5734,*
contig_7546	2289	10	N	N	2	*	*,7546,*
contig_2407	2288	11	N	N	2	*	*,2407,*
contig_4899	2288	3	N	N	1	*	*,4899,*
contig_5001	2288	11	N	N	2	*	*,5001,*
contig_6132	2288	15	N	N	2	*	*,6132,*
contig_6766	2288	20	N	N	1	*	*,6766,*
contig_2472	2287	5	N	N	1	*	*,2472,*
contig_3461	2287	10	N	N	2	*	*,3461,*
contig_4471	2287	22	N	N	3	*	*,4471,*
contig_6627	2287	4	N	N	1	*	*,6627,*
contig_7174	2287	11	N	N	1	*	*,7174,*
contig_1485	2286	9	N	N	1	*	*,1485,*
contig_5118	2286	8	N	N	2	*	*,5118,*
contig_6815	2286	4	N	N	1	*	*,6815,*
contig_1385	2285	11	N	N	2	*	*,1385,*
contig_203	2285	4	N	N	1	*	*,203,*
contig_2998	2285	5	N	N	1	*	*,2998,*
contig_6949	2285	11	N	N	2	*	*,6949,*
contig_7234	2285	10	N	N	1	*	*,7234,*
contig_3994	2284	25	N	N	5	*	*,3994,*
contig_4178	2284	9	N	N	2	*	*,4178,*
contig_4452	2284	16	N	N	4	*	*,4452,*
contig_4566	2284	8	N	N	2	*	*,4566,*
contig_6729	2284	10	N	N	1	*	*,6729,*
contig_2065	2283	5	N	N	1	*	*,2065,*
contig_3637	2283	44	N	N	11	*	*,3637,*
contig_4523	2283	4	N	N	1	*	*,4523,*
contig_282	2282	9	N	N	1	*	*,282,*
contig_4871	2282	4	N	N	1	*	*,4871,*
contig_1111	2281	7	N	N	1	*	*,1111,*
contig_1713	2281	9	N	N	1	*	*,1713,*
contig_1810	2281	4	N	N	1	*	*,1810,*
contig_4025	2281	4	N	N	1	*	*,4025,*
contig_4113	2281	18	N	N	4	*	*,4113,*
contig_4716	2281	6	N	N	1	*	*,4716,*
contig_5886	2281	4	N	N	1	*	*,5886,*
contig_1967	2280	4	N	N	1	*	*,1967,*
contig_2156	2280	4	N	N	1	*	*,2156,*
contig_2805	2280	5	N	N	1	*	*,2805,*
contig_3739	2280	4	N	N	1	*	*,3739,*
contig_3780	2280	15	N	N	2	*	*,3780,*
contig_3917	2280	5	N	N	1	*	*,3917,*
contig_584	2280	8	N	N	1	*	*,584,*
contig_1692	2279	9	N	N	1	*	*,1692,*
contig_2260	2279	4	N	N	1	*	*,2260,*
contig_3522	2279	3	N	N	1	*	*,3522,*
contig_3695	2279	13	N	N	2	*	*,3695,*
contig_4536	2279	4	N	N	1	*	*,4536,*
contig_4562	2279	4	N	N	1	*	*,4562,*
contig_1699	2278	4	N	N	1	*	*,1699,*
contig_2766	2278	6	N	N	1	*	*,2766,*
contig_3172	2278	18	N	N	2	*	*,3172,*
contig_3297	2278	7	N	N	1	*	*,3297,*
contig_4636	2278	3	N	N	1	*	*,4636,*
contig_4702	2278	8	N	N	1	*	*,4702,*
contig_4745	2278	5	N	N	1	*	*,4745,*
contig_1866	2277	7	N	N	1	*	*,1866,*
contig_2862	2277	13	N	N	1	*	*,2862,*
contig_3190	2277	7	N	N	1	*	*,3190,*
contig_4013	2277	5	N	N	1	*	*,4013,*
contig_4090	2277	12	N	N	3	*	*,4090,*
contig_4369	2277	7	N	N	1	*	*,4369,*
contig_6010	2277	16	N	N	4	*	*,6010,*
contig_6068	2277	17	N	N	4	*	*,6068,*
contig_6938	2277	5	N	N	1	*	*,6938,*
contig_3355	2276	5	N	N	1	*	*,3355,*
contig_3525	2276	3	N	N	1	*	*,3525,*
contig_4204	2276	6	N	N	1	*	*,4204,*
contig_3260	2275	6	N	N	1	*	*,3260,*
contig_4568	2275	11	N	N	1	*	*,4568,*
contig_4657	2275	10	N	N	2	*	*,4657,*
contig_4676	2275	12	N	N	3	*	*,4676,*
contig_5666	2275	17	N	N	1	*	*,5666,*
contig_768	2275	4	N	N	1	*	*,768,*
contig_2994	2274	7	N	N	1	*	*,2994,*
contig_4741	2274	11	N	N	2	*	*,4741,*
contig_490	2274	4	N	N	1	*	*,490,*
contig_2919	2273	7	N	N	1	*	*,2919,*
contig_3199	2273	4	N	N	1	*	*,3199,*
contig_3416	2273	9	N	N	2	*	*,3416,*
contig_4665	2273	9	N	N	1	*	*,4665,*
contig_4669	2273	11	N	N	1	*	*,4669,*
contig_7013	2273	4	N	N	1	*	*,7013,*
contig_1040	2272	12	N	N	2	*	*,1040,*
contig_2399	2272	11	N	N	1	*	*,2399,*
contig_2428	2272	9	N	N	2	*	*,2428,*
contig_2682	2272	5	N	N	1	*	*,2682,*
contig_2737	2272	5	N	N	1	*	*,2737,*
contig_3360	2272	30	N	N	6	*	*,3360,*
contig_4879	2272	16	N	N	4	*	*,4879,*
contig_7495	2272	6	N	N	1	*	*,7495,*
contig_2712	2271	6	N	N	1	*	*,2712,*
contig_971	2271	11	N	N	2	*	*,971,*
contig_1744	2270	3	N	N	1	*	*,1744,*
contig_3457	2270	7	N	N	1	*	*,3457,*
contig_7091	2270	6	N	N	1	*	*,7091,*
contig_8073	2270	20	N	N	5	*	*,8073,*
contig_2325	2269	5	N	N	1	*	*,2325,*
contig_5616	2269	8	N	N	1	*	*,5616,*
contig_6013	2269	13	N	N	2	*	*,6013,*
contig_6254	2269	7	N	N	1	*	*,6254,*
contig_7044	2269	4	N	N	1	*	*,7044,*
contig_2387	2268	10	N	N	2	*	*,2387,*
contig_3224	2268	5	N	N	1	*	*,3224,*
contig_4372	2268	10	N	N	1	*	*,4372,*
contig_5540	2268	7	N	N	1	*	*,5540,*
contig_6352	2268	5	N	N	1	*	*,6352,*
contig_6408	2268	8	N	N	2	*	*,6408,*
contig_2403	2267	10	N	N	2	*	*,2403,*
contig_252	2267	6	N	N	1	*	*,252,*
contig_2576	2267	18	N	N	4	*	*,2576,*
contig_4098	2267	7	N	N	1	*	*,4098,*
contig_4459	2267	3	N	N	1	*	*,4459,*
contig_4914	2267	4	N	N	1	*	*,4914,*
contig_5104	2267	9	N	N	1	*	*,5104,*
contig_5394	2267	11	N	N	2	*	*,5394,*
contig_6457	2266	6	N	N	1	*	*,6457,*
contig_7576	2266	10	N	N	1	*	*,7576,*
contig_3146	2265	10	N	N	2	*	*,3146,*
contig_3822	2265	6	N	N	1	*	*,3822,*
contig_4415	2265	15	N	N	3	*	*,4415,*
contig_5592	2265	4	N	N	1	*	*,5592,*
contig_5909	2265	6	N	N	1	*	*,5909,*
contig_6405	2265	6	N	N	1	*	*,6405,*
contig_6613	2265	7	N	N	1	*	*,6613,*
contig_6865	2265	8	N	N	2	*	*,6865,*
contig_895	2265	45	N	N	11	*	*,895,*
contig_1401	2264	5	N	N	1	*	*,1401,*
contig_2082	2264	8	N	N	1	*	*,2082,*
contig_111	2263	4	N	N	1	*	*,111,*
contig_2103	2263	4	N	N	1	*	*,2103,*
contig_3665	2263	12	N	N	2	*	*,3665,*
contig_4434	2263	3	N	N	1	*	*,4434,*
contig_8072	2263	70	N	N	2	*	*,8072,*
contig_2075	2262	3	N	N	1	*	*,2075,*
contig_2258	2262	8	N	N	2	*	*,2258,*
contig_3871	2262	5	N	N	1	*	*,3871,*
contig_6596	2262	5	N	N	1	*	*,6596,*
contig_7017	2262	16	N	N	2	*	*,7017,*
contig_2439	2261	25	N	N	6	*	*,2439,*
contig_2843	2261	3	N	N	1	*	*,2843,*
contig_4482	2261	3	N	N	1	*	*,4482,*
contig_5651	2261	4	N	N	1	*	*,5651,*
contig_2960	2260	5	N	N	1	*	*,2960,*
contig_3299	2260	14	Y	Y	1	*	3299
contig_4028	2260	8	N	N	2	*	*,4028,*
contig_4805	2260	7	N	N	1	*	*,4805,*
contig_6216	2260	4	N	N	1	*	*,6216,*
contig_84	2260	8	N	N	2	*	*,84,*
contig_3114	2259	19	N	N	4	*	*,3114,*
contig_2320	2258	15	N	N	3	*	*,2320,*
contig_2719	2258	3	N	N	1	*	*,2719,*
contig_6237	2258	4	N	N	1	*	*,6237,*
contig_7147	2258	7	N	N	1	*	*,7147,*
contig_7542	2258	6	N	N	1	*	*,7542,*
contig_866	2258	3	N	N	1	*	*,866,*
contig_1054	2257	8	N	N	1	*	*,1054,*
contig_1291	2257	3	N	N	1	*	*,1291,*
contig_4192	2257	15	N	N	2	*	*,4192,*
contig_7420	2257	9	N	N	1	*	*,7420,*
contig_1236	2256	14	N	N	1	*	*,1236,*
contig_2927	2256	14	N	N	2	*	*,2927,*
contig_3002	2256	6	N	N	1	*	*,3002,*
contig_4877	2256	8	N	N	2	*	*,4877,*
contig_5187	2256	5	N	N	1	*	*,5187,*
contig_7066	2256	10	N	N	2	*	*,7066,*
contig_1177	2255	14	N	N	2	*	*,1177,*
contig_2605	2255	3	N	N	1	*	*,2605,*
contig_3742	2255	5	N	N	1	*	*,3742,*
contig_6641	2255	15	N	N	2	*	*,6641,*
contig_2603	2254	17	N	N	4	*	*,2603,*
contig_3079	2254	11	N	N	2	*	*,3079,*
contig_3726	2254	3	N	N	1	*	*,3726,*
contig_389	2254	3	N	N	1	*	*,389,*
contig_4187	2254	3	N	N	1	*	*,4187,*
contig_1026	2253	3	N	N	1	*	*,1026,*
contig_1034	2253	12	N	N	1	*	*,1034,*
contig_2483	2253	4	N	N	1	*	*,2483,*
contig_2515	2253	4	N	N	1	*	*,2515,*
contig_2878	2253	8	N	N	2	*	*,2878,*
contig_6673	2253	3	N	N	1	*	*,6673,*
contig_2660	2252	13	N	N	3	*	*,2660,*
contig_3243	2252	6	N	N	1	*	*,3243,*
contig_3248	2252	3	N	N	1	*	*,3248,*
contig_5856	2252	3	N	N	1	*	*,5856,*
contig_2895	2251	9	N	N	1	*	*,2895,*
contig_5242	2251	8	N	N	2	*	*,5242,*
contig_7085	2251	9	N	N	2	*	*,7085,*
contig_2018	2250	5	N	N	1	*	*,2018,*
contig_3425	2250	16	N	N	1	*	*,3425,*
contig_3437	2250	8	N	N	2	*	*,3437,*
contig_3537	2250	7	N	N	1	*	*,3537,*
contig_3594	2250	4	N	N	1	*	*,3594,*
contig_4208	2250	117	N	N	29	*	*,4208,*
contig_4854	2250	4	N	N	1	*	*,4854,*
contig_1775	2249	13	N	N	1	*	*,1775,*
contig_3349	2249	8	N	N	2	*	*,3349,*
contig_2763	2248	7	N	N	1	*	*,2763,*
contig_3130	2248	16	N	N	2	*	*,3130,*
contig_374	2248	5	N	N	1	*	*,374,*
contig_3844	2248	11	N	N	1	*	*,3844,*
contig_7806	2248	10	N	N	2	*	*,7806,*
contig_1669	2247	10	N	N	2	*	*,1669,*
contig_2148	2247	13	N	N	2	*	*,2148,*
contig_6795	2247	11	N	N	2	*	*,6795,*
contig_7053	2247	12	N	N	1	*	*,7053,*
contig_2639	2246	4	N	N	1	*	*,2639,*
contig_4419	2246	4	N	N	1	*	*,4419,*
contig_7040	2246	11	N	N	2	*	*,7040,*
contig_3805	2245	5	N	N	1	*	*,3805,*
contig_5437	2245	16	N	N	3	*	*,5437,*
contig_728	2245	7	N	N	1	*	*,728,*
contig_7497	2245	4	N	N	1	*	*,7497,*
contig_2486	2244	4	N	N	1	*	*,2486,*
contig_3611	2244	4	N	N	1	*	*,3611,*
contig_3788	2244	12	N	N	2	*	*,3788,*
contig_4191	2244	9	N	N	2	*	*,4191,*
contig_4591	2244	4	N	N	1	*	*,4591,*
contig_5289	2244	4	N	N	1	*	*,5289,*
contig_5684	2244	6	N	N	1	*	*,5684,*
contig_6119	2244	8	N	N	2	*	*,6119,*
contig_6737	2244	5	N	N	1	*	*,6737,*
contig_6995	2244	3	N	N	1	*	*,6995,*
contig_7573	2244	3	N	N	1	*	*,7573,*
contig_862	2244	5	N	N	1	*	*,862,*
contig_5356	2243	13	N	N	2	*	*,5356,*
contig_6056	2243	22	N	N	4	*	*,6056,*
contig_1895	2242	3	N	N	1	*	*,1895,*
contig_2292	2242	8	N	N	2	*	*,2292,*
contig_3249	2242	5	N	N	1	*	*,3249,*
contig_3818	2242	9	N	N	1	*	*,3818,*
contig_4586	2242	8	N	N	2	*	*,4586,*
contig_702	2242	11	N	N	2	*	*,702,*
contig_7623	2242	8	N	N	2	*	*,7623,*
contig_1922	2241	12	N	N	2	*	*,1922,*
contig_2339	2241	11	N	N	1	*	*,2339,*
contig_2935	2241	9	N	N	1	*	*,2935,*
contig_3699	2241	22	N	N	2	*	*,3699,*
contig_2673	2240	15	N	N	3	*	*,2673,*
contig_4628	2240	8	N	N	1	*	*,4628,*
contig_5817	2240	5	N	N	1	*	*,5817,*
contig_345	2239	4	N	N	1	*	*,345,*
contig_4531	2239	4	N	N	1	*	*,4531,*
contig_6133	2239	5	N	N	1	*	*,6133,*
contig_2754	2238	5	N	N	1	*	*,2754,*
contig_2807	2237	3	N	N	1	*	*,2807,*
contig_4529	2237	3	N	N	1	*	*,4529,*
contig_5413	2237	8	N	N	1	*	*,5413,*
contig_2703	2236	3	N	N	1	*	*,2703,*
contig_4646	2236	6	N	N	1	*	*,4646,*
contig_1489	2235	5	N	N	1	*	*,1489,*
contig_3117	2235	3	N	N	1	*	*,3117,*
contig_3494	2235	12	N	N	2	*	*,3494,*
contig_4119	2235	6	N	N	1	*	*,4119,*
contig_1625	2234	9	N	N	2	*	*,1625,*
contig_3020	2234	5	N	N	1	*	*,3020,*
contig_5574	2234	3	N	N	1	*	*,5574,*
contig_5763	2234	16	N	N	1	*	*,5763,*
contig_2232	2233	7	N	N	1	*	*,2232,*
contig_4169	2233	3	N	N	1	*	*,4169,*
contig_5951	2233	7	N	N	1	*	*,5951,*
contig_3727	2232	5	N	N	1	*	*,3727,*
contig_4117	2232	12	N	N	3	*	*,4117,*
contig_4902	2232	4	N	N	1	*	*,4902,*
contig_1958	2231	12	N	N	2	*	*,1958,*
contig_4605	2231	11	N	N	2	*	*,4605,*
contig_4835	2231	5	N	N	1	*	*,4835,*
contig_5406	2231	3	N	N	1	*	*,5406,*
contig_1331	2230	20	N	N	5	*	*,1331,*
contig_1787	2230	4	N	N	1	*	*,1787,*
contig_5532	2230	3	N	N	1	*	*,5532,*
contig_6688	2230	8	N	N	2	*	*,6688,*
contig_7610	2230	8	N	N	2	*	*,7610,*
contig_1083	2229	185	N	Y	8	*	1083
contig_4579	2229	4	N	N	1	*	*,4579,*
contig_5037	2229	5	N	N	1	*	*,5037,*
contig_7484	2229	7	N	N	1	*	*,7484,*
contig_2062	2228	11	N	N	1	*	*,2062,*
contig_4153	2228	5	N	N	1	*	*,4153,*
contig_4700	2228	4	N	N	1	*	*,4700,*
contig_5223	2228	20	N	N	4	*	*,5223,*
contig_3532	2227	6	N	N	1	*	*,3532,*
contig_7482	2227	6	N	N	1	*	*,7482,*
contig_1241	2226	11	N	N	2	*	*,1241,*
contig_1438	2226	7	N	N	1	*	*,1438,*
contig_2802	2226	6	N	N	1	*	*,2802,*
contig_5047	2226	10	N	N	2	*	*,5047,*
contig_6645	2226	5	N	N	1	*	*,6645,*
contig_3937	2225	4	N	N	1	*	*,3937,*
contig_4840	2225	20	N	N	4	*	*,4840,*
contig_5029	2225	7	N	N	1	*	*,5029,*
contig_6267	2225	5	N	N	1	*	*,6267,*
contig_1814	2224	5	N	N	1	*	*,1814,*
contig_2671	2224	3	N	N	1	*	*,2671,*
contig_2801	2224	13	N	N	1	*	*,2801,*
contig_3647	2224	15	N	N	1	*	*,3647,*
contig_3681	2224	7	N	N	1	*	*,3681,*
contig_5473	2224	4	N	N	1	*	*,5473,*
contig_7033	2224	15	N	N	3	*	*,7033,*
contig_3817	2223	7	N	N	1	*	*,3817,*
contig_4626	2223	3	N	N	1	*	*,4626,*
contig_5474	2223	10	N	N	2	*	*,5474,*
contig_2554	2222	3	N	N	1	*	*,2554,*
contig_5508	2222	10	N	N	2	*	*,5508,*
contig_1324	2221	5	N	N	1	*	*,1324,*
contig_1386	2221	4	N	N	1	*	*,1386,*
contig_204	2221	12	N	N	1	*	*,204,*
contig_3944	2221	3	N	N	1	*	*,3944,*
contig_4054	2221	6	N	N	1	*	*,4054,*
contig_6319	2221	11	N	N	2	*	*,6319,*
contig_6709	2221	6	N	N	1	*	*,6709,*
contig_753	2221	5	N	N	1	*	*,753,*
contig_136	2220	4	N	N	1	*	*,136,*
contig_1586	2220	5	N	N	1	*	*,1586,*
contig_2454	2220	5	N	N	1	*	*,2454,*
contig_3019	2220	11	N	N	2	*	*,3019,*
contig_3251	2220	5	N	N	1	*	*,3251,*
contig_3382	2220	3	N	N	1	*	*,3382,*
contig_3558	2220	3	N	N	1	*	*,3558,*
contig_5638	2220	6	N	N	1	*	*,5638,*
contig_7440	2220	4	N	N	1	*	*,7440,*
contig_7981	2220	9	Y	Y	1	*	7981
contig_2953	2219	8	N	N	2	*	*,2953,*
contig_5068	2219	6	N	N	1	*	*,5068,*
contig_6023	2219	3	N	N	1	*	*,6023,*
contig_7089	2219	4	N	N	1	*	*,7089,*
contig_2478	2218	4	N	N	1	*	*,2478,*
contig_2689	2218	7	N	N	1	*	*,2689,*
contig_6846	2218	7	Y	Y	1	*	6846
contig_4908	2217	19	N	N	4	*	*,4908,*
contig_3609	2216	4	N	N	1	*	*,3609,*
contig_4230	2215	5	N	N	1	*	*,4230,*
contig_4613	2215	3	N	N	1	*	*,4613,*
contig_7239	2215	7	N	N	1	*	*,7239,*
contig_759	2215	4	N	N	1	*	*,759,*
contig_2115	2214	11	N	N	2	*	*,2115,*
contig_3000	2214	5	N	N	1	*	*,3000,*
contig_3022	2214	20	N	N	4	*	*,3022,*
contig_3981	2214	4	N	N	1	*	*,3981,*
contig_4887	2214	6	N	N	1	*	*,4887,*
contig_6743	2214	13	N	N	2	*	*,6743,*
contig_2050	2213	3	N	N	1	*	*,2050,*
contig_2764	2213	4	N	N	1	*	*,2764,*
contig_6251	2213	6	N	N	1	*	*,6251,*
contig_7346	2213	3	N	N	1	*	*,7346,*
contig_7507	2213	3	N	N	1	*	*,7507,*
contig_8032	2213	15	Y	Y	3	*	8032
contig_1215	2212	26	N	N	6	*	*,1215,*
contig_1878	2212	7	N	N	1	*	*,1878,*
contig_4405	2212	3	N	N	1	*	*,4405,*
contig_4659	2212	4	N	N	1	*	*,4659,*
contig_6725	2212	5	N	N	1	*	*,6725,*
contig_4656	2210	3	N	N	1	*	*,4656,*
contig_6717	2210	5	N	N	1	*	*,6717,*
contig_3115	2209	13	N	N	3	*	*,3115,*
contig_6117	2209	4	N	N	1	*	*,6117,*
contig_7327	2209	4	N	N	1	*	*,7327,*
contig_3824	2208	5	N	N	1	*	*,3824,*
contig_7452	2207	8	N	N	1	*	*,7452,*
contig_1330	2206	4	N	N	1	*	*,1330,*
contig_1491	2206	6	N	N	1	*	*,1491,*
contig_3916	2206	4	N	N	1	*	*,3916,*
contig_1125	2205	4	N	N	1	*	*,1125,*
contig_6150	2203	7	N	N	1	*	*,6150,*
contig_93	2203	18	N	Y	1	112	*,93,*
contig_6696	2202	7	N	N	1	*	*,6696,*
contig_621	2201	5	N	N	1	*	*,621,*
contig_2364	2200	12	N	N	3	*	*,2364,*
contig_3825	2198	8	N	N	2	*	*,3825,*
contig_4493	2198	6	N	N	1	*	*,4493,*
contig_6755	2198	7	N	N	1	*	*,6755,*
contig_7073	2198	3	N	N	1	*	*,7073,*
contig_7158	2198	12	N	N	2	*	*,7158,*
contig_810	2198	5	N	N	1	*	*,810,*
contig_4173	2197	16	N	N	4	*	*,4173,*
contig_2708	2196	7	N	N	1	*	*,2708,*
contig_3652	2196	24	N	N	1	*	*,3652,*
contig_647	2196	5	N	N	1	*	*,647,*
contig_607	2185	22	N	N	3	*	*,607,*
contig_8116	2185	16	Y	Y	1	*	8116
contig_6694	2184	5	N	N	1	*	*,6694,*
contig_7770	2178	18	N	N	1	*	*,7770,*
contig_4811	2175	11	N	N	2	*	*,4811,*
contig_6896	2175	41	Y	Y	1	*	6896
contig_6733	2174	7	N	N	1	*	*,6733,*
contig_2841	2173	4	N	N	1	*	*,2841,*
contig_1796	2172	9	N	N	2	*	*,1796,*
contig_8069	2170	30	N	N	3	*	*,8069,*
contig_5735	2169	17	N	N	3	*	*,5735,*
contig_7243	2160	20	Y	Y	1	*	7243
contig_7899	2151	21	Y	Y	3	*	7899
contig_58	2147	3	N	Y	1	106	*,58,*
contig_4773	2146	15	N	N	3	*	*,4773,*
contig_3091	2143	12	N	N	1	*	*,3091,*
contig_279	2142	32	N	N	5	*	*,279,*
contig_41	2138	19	N	Y	3	*	41
contig_3242	2136	20	Y	Y	1	*	3242
contig_1559	2135	10	N	N	1	*	*,1559,*
contig_2522	2131	18	N	N	3	*	*,2522,*
contig_5535	2130	19	Y	Y	1	*	5535
contig_8086	2126	20	Y	Y	1	*	8086
contig_68	2124	33	N	N	3	*	*,68,*
contig_1204	2119	12	N	N	2	*	*,1204,*
contig_7634	2113	28	Y	Y	1	*	7634
contig_7200	2108	4	N	N	1	*	*,7200,*
contig_7769	2108	13	N	N	1	*	*,7769,*
contig_1439	2104	4	N	N	1	*	*,1439,*
contig_3065	2102	7	N	N	1	*	*,3065,*
contig_147	2096	8	N	N	1	*	*,147,*
contig_5679	2095	249	Y	Y	10	*	5679
contig_1352	2090	11	N	N	1	*	*,1352,*
contig_424	2088	3	N	N	1	*	*,424,*
contig_1937	2084	9	N	N	1	*	*,1937,*
contig_4841	2083	8	N	N	1	*	*,4841,*
contig_704	2079	10	N	N	2	*	*,704,*
contig_7943	2079	18	Y	Y	4	*	7943
contig_779	2069	53	N	N	1	*	*,779,*
contig_7388	2061	69	Y	Y	2	*	7388
contig_2786	2059	9	N	N	1	*	*,2786,*
contig_3390	2056	5	N	N	1	*	*,3390,*
contig_757	2054	10	N	N	1	*	*,757,*
contig_4870	2050	10	N	N	2	*	*,4870,*
contig_102	2042	11	N	Y	1	110	*,102,*
contig_7778	2036	31	N	N	2	*	*,7778,*
contig_7952	2029	20	Y	Y	1	*	7952
contig_2296	2024	42	N	N	3	*	*,2296,*
contig_4108	2024	15	N	N	1	*	*,4108,*
contig_2635	2023	5	N	N	1	*	*,2635,*
contig_854	2017	17	N	N	2	*	*,854,*
contig_1709	2014	19	N	N	4	*	*,1709,*
contig_172	2003	579	N	Y	115	*	172
contig_3653	1994	6	N	N	1	*	*,3653,*
contig_3491	1987	43	N	N	10	*	*,3491,*
contig_4017	1986	6	N	N	1	*	*,4017,*
contig_2444	1985	19	N	N	2	*	*,2444,*
contig_5308	1978	3	N	Y	1	*	5308
contig_1723	1976	29	N	N	2	*	*,1723,*
contig_1088	1974	13	N	N	3	*	*,1088,*
contig_906	1974	33	N	N	3	*	*,906,*
contig_239	1972	3	N	N	1	*	*,239,*
contig_6177	1971	52	N	Y	2	*	6177
contig_8052	1971	24	Y	Y	1	*	8052
contig_1632	1968	147	N	N	21	*	*,1632,*
contig_6124	1968	8	N	N	1	*	*,6124,*
contig_3740	1966	6	N	N	1	*	*,3740,*
contig_864	1963	40	N	N	1	*	*,864,*
contig_6415	1960	12	Y	Y	1	*	6415
contig_8035	1956	6	Y	Y	1	*	8035
contig_202	1951	4	N	N	1	*	*,202,*
contig_1882	1950	12	N	N	3	*	*,1882,*
contig_381	1948	9	N	N	1	*	*,381,*
contig_2858	1945	19	Y	Y	1	*	2858
contig_4403	1944	7	N	N	1	*	*,4403,*
contig_1635	1939	17	N	N	1	*	*,1635,*
contig_7006	1928	19	N	N	2	*	*,7006,*
contig_426	1921	17	N	N	4	*	*,426,*
contig_3787	1913	5	N	N	1	*	*,3787,*
contig_918	1906	9	N	N	1	*	*,918,*
contig_6580	1897	34	N	N	6	*	*,6580,*
contig_59	1894	5	N	Y	1	108	*,59,*
contig_4809	1883	4	N	N	1	*	*,4809,*
contig_7367	1880	31	Y	Y	1	*	7367
contig_562	1876	13	N	N	2	*	*,562,*
contig_4894	1874	18	N	N	2	*	*,4894,*
contig_327	1872	12	N	N	3	*	*,327,*
contig_156	1860	27	N	Y	1	*	*,156,*
contig_477	1858	8	N	N	1	*	*,477,*
contig_5600	1857	36	Y	Y	1	*	5600
contig_1654	1853	6	N	N	1	*	*,1654,*
contig_57	1852	18	N	Y	1	106	*,57,*
contig_18	1850	8	N	N	2	*	*,18,*
contig_832	1850	13	N	N	2	*	*,832,*
contig_2885	1845	19	N	N	1	*	*,2885,*
contig_1803	1843	33	N	N	1	*	*,1803,*
contig_2910	1842	18	N	N	2	*	*,2910,*
contig_1043	1841	9	N	N	1	*	*,1043,*
contig_1403	1826	19	N	N	4	*	*,1403,*
contig_1391	1821	7	N	N	1	*	*,1391,*
contig_1541	1819	10	N	N	2	*	*,1541,*
contig_1752	1819	16	N	N	2	*	*,1752,*
contig_3160	1818	15	N	N	1	*	*,3160,*
